id,field_of_study,name,duration,url,language,mode,deadline,schedule,tution_amount,tution_currency,university_id
32292,TECHNOLOGY,Msc In Computational Cognitive Science,24.0,,English,CAMPUS,,FULLTIME,2168.0,EUR,959
32293,TECHNOLOGY,Master In Informatics Engineering,24.0,https://feiravirtualualg.pt/,Portuguese (Portugal),CAMPUS,,FULLTIME,4000.0,EUR,690
32294,TECHNOLOGY,Master In Informatics Engineering,24.0,https://feiravirtualualg.pt/,English,CAMPUS,,FULLTIME,4000.0,EUR,690
32295,TECHNOLOGY,Master In Artificial Intelligence Engineering,,,Portuguese (Portugal),CAMPUS,,,,,1067
32296,TECHNOLOGY,Ms In Data Science Computer Science,24.0,,English,ONLINE,,PARTTIME,,,2589
32297,TECHNOLOGY,Ms In Computer Science Software Engineering,24.0,,,ONLINE,,PARTTIME,,,2589
32298,TECHNOLOGY,Master Of Science In Mathematics,24.0,,English,CAMPUS,,FULLTIME,18276.0,USD,146
32299,TECHNOLOGY,Master Of Science In Cybersecurity,,,English,CAMPUS,,,,,417
32300,TECHNOLOGY,Master In Game Studies And Engineering,16.0,,English,CAMPUS,,FULLTIME,384.0,EUR,1019
32301,TECHNOLOGY,Govtech Master In Government And Technology,9.0,,Spanish,ONLINE,,FULLTIME,8900.0,EUR,1455
32302,TECHNOLOGY,Masters Degree In Nanotechnology Engineering,24.0,,English,ONLINE_AND_CAMPUS COMBINED,,FULLTIME,1000.0,EUR,586
32303,TECHNOLOGY,Masters Degree In Nanotechnology Engineering,24.0,,English,ONLINE_AND_CAMPUS COMBINED,,PARTTIME,1000.0,EUR,586
32304,TECHNOLOGY,Masters Degree In Nanotechnology Engineering,24.0,,English,CAMPUS,,FULLTIME,1000.0,EUR,586
32305,TECHNOLOGY,Masters Degree In Nanotechnology Engineering,24.0,,English,CAMPUS,,PARTTIME,1000.0,EUR,586
32306,TECHNOLOGY,Masters Degree In Nanotechnology Engineering,24.0,,English,ONLINE,,FULLTIME,1000.0,EUR,586
32307,TECHNOLOGY,Masters Degree In Nanotechnology Engineering,24.0,,English,ONLINE,,PARTTIME,1000.0,EUR,586
32308,TECHNOLOGY,Master In Governance Of Science Technology And Innovation,24.0,,English,CAMPUS,,FULLTIME,390000.0,RUB,533
32309,TECHNOLOGY,Master Of Science In Information Systems,,,English,CAMPUS,,FULLTIME,12540.0,USD,1398
32310,TECHNOLOGY,Master Of Science In Information Systems,,,English,CAMPUS,,PARTTIME,12540.0,USD,1398
32311,TECHNOLOGY,Master Of Science In Information Systems,,,English,ONLINE,,FULLTIME,12540.0,USD,1398
32312,TECHNOLOGY,Master Of Science In Information Systems,,,English,ONLINE,,PARTTIME,12540.0,USD,1398
32313,TECHNOLOGY,Master In Electronics And Communications,24.0,,English,CAMPUS,,FULLTIME,264000.0,CZK,579
32314,TECHNOLOGY,Meng Computer Science Including Professional Experience,60.0,,English,CAMPUS,,FULLTIME,4395.0,GBP,254
32315,TECHNOLOGY,Master In Geographic Information Systems And Remote Sensing,8.0,,Spanish,CAMPUS,,FULLTIME,1786.0,EUR,1395
32316,TECHNOLOGY,Master In Mechatronics And Robotics,24.0,,Russian,CAMPUS,,FULLTIME,324577.0,RUB,1044
32317,TECHNOLOGY,Master Program Management Of The Technological Risks,12.0,,Bulgarian,CAMPUS,,FULLTIME,,,2041
32318,TECHNOLOGY,Master In Innovation And Technology Management,24.0,,English,CAMPUS,,FULLTIME,3800.0,EUR,1240
32319,TECHNOLOGY,Master In Program Evaluation And Data Analytics,16.0,,English,CAMPUS,,FULLTIME,1400.0,USD,87
32320,TECHNOLOGY,Master In Program Evaluation And Data Analytics,16.0,,English,CAMPUS,,PARTTIME,1400.0,USD,87
32321,TECHNOLOGY,Master In Program Evaluation And Data Analytics,16.0,,English,ONLINE,,FULLTIME,1400.0,USD,87
32322,TECHNOLOGY,Master In Program Evaluation And Data Analytics,16.0,,English,ONLINE,,PARTTIME,1400.0,USD,87
32323,TECHNOLOGY,Master Of Science In Computer Science,18.0,,,CAMPUS,,PARTTIME,,,34
32324,TECHNOLOGY,Mba With Emphasis In Cybersecurity Digital Marketing Health Administration Project Management,24.0,http://www.legacy.webster.edu.gr/documents/webster_university_international_viewbook_2020.pdf,English,CAMPUS,,FULLTIME,5220.0,EUR,2610
32325,TECHNOLOGY,Mba With Emphasis In Cybersecurity Digital Marketing Health Administration Project Management,24.0,http://www.legacy.webster.edu.gr/documents/webster_university_international_viewbook_2020.pdf,English,CAMPUS,,PARTTIME,5220.0,EUR,2610
32326,TECHNOLOGY,Master In Geographical Information Management And Applications Gima,48.0,,English,ONLINE_AND_CAMPUS COMBINED,,FULLTIME,2168.0,EUR,109
32327,TECHNOLOGY,Master In Geographical Information Management And Applications Gima,48.0,,English,ONLINE_AND_CAMPUS COMBINED,,PARTTIME,2168.0,EUR,109
32328,TECHNOLOGY,Master In Geographical Information Management And Applications Gima,48.0,,English,CAMPUS,,FULLTIME,2168.0,EUR,109
32329,TECHNOLOGY,Master In Geographical Information Management And Applications Gima,48.0,,English,CAMPUS,,PARTTIME,2168.0,EUR,109
32330,TECHNOLOGY,Master In Geographical Information Management And Applications Gima,48.0,,English,ONLINE,,FULLTIME,2168.0,EUR,109
32331,TECHNOLOGY,Master In Geographical Information Management And Applications Gima,48.0,,English,ONLINE,,PARTTIME,2168.0,EUR,109
32332,TECHNOLOGY,Masters Degree In Computer Engineering,12.0,,Spanish,ONLINE_AND_CAMPUS COMBINED,,FULLTIME,,,586
32333,TECHNOLOGY,Masters Degree In Computer Engineering,12.0,,Spanish,CAMPUS,,FULLTIME,,,586
32334,TECHNOLOGY,Masters Degree In Computer Engineering,12.0,,Spanish,ONLINE,,FULLTIME,,,586
32335,TECHNOLOGY,Master Of Science In Applied Data Science,20.0,,English,ONLINE,,PARTTIME,27750.0,USD,2896
32336,TECHNOLOGY,Master Of Information And Communications Technology,,,English,CAMPUS,,,,,1055
32337,TECHNOLOGY,Master Of Science In Computer Science Mscs,,,English,CAMPUS,,,,,2733
32338,TECHNOLOGY,Master Of Science In Digital Engineering,16.0,,English,CAMPUS,,FULLTIME,250.0,EUR,2753
32339,TECHNOLOGY,Mechatronics And Robotics Masters Degree,24.0,,Russian,CAMPUS,,FULLTIME,,,2860
32340,TECHNOLOGY,Msc Data Analytics,24.0,,English,CAMPUS,,FULLTIME,8925.0,EUR,254
32341,TECHNOLOGY,Msc Information Technology,24.0,,English,CAMPUS,,FULLTIME,8000.0,GBP,1355
32342,TECHNOLOGY,Msc Information Technology,24.0,,English,CAMPUS,,PARTTIME,8000.0,GBP,1355
32343,TECHNOLOGY,Master Of Science In Information Technology Management Msitm,24.0,https://www.ggu.edu/media/shared/documents/marketing/collateral/ggu-international.pdf,English,CAMPUS,,FULLTIME,32700.0,USD,146
32344,TECHNOLOGY,Master Of Science In Information Technology Management Msitm,24.0,https://www.ggu.edu/media/shared/documents/marketing/collateral/ggu-international.pdf,English,CAMPUS,,PARTTIME,32700.0,USD,146
32345,TECHNOLOGY,Master Of Science In Information Technology Management Msitm,24.0,https://www.ggu.edu/media/shared/documents/marketing/collateral/ggu-international.pdf,English,ONLINE,,FULLTIME,32700.0,USD,146
32346,TECHNOLOGY,Master Of Science In Information Technology Management Msitm,24.0,https://www.ggu.edu/media/shared/documents/marketing/collateral/ggu-international.pdf,English,ONLINE,,PARTTIME,32700.0,USD,146
32347,TECHNOLOGY,Master In Management And Industrial Strategy,16.0,,Portuguese,CAMPUS,,FULLTIME,6850.0,EUR,218
32348,TECHNOLOGY,Master In Radio Technology,,,Russian,CAMPUS,,,,,4027
32349,TECHNOLOGY,Msc Communications Networks And Software,60.0,,English,CAMPUS,,FULLTIME,22400.0,GBP,190
32350,TECHNOLOGY,Msc Communications Networks And Software,60.0,,English,CAMPUS,,PARTTIME,22400.0,GBP,190
32351,TECHNOLOGY,Master In Electrical Computer Engineering,24.0,,English,CAMPUS,,FULLTIME,18340.0,USD,2741
32352,TECHNOLOGY,Master In Electrical Computer Engineering,24.0,,English,CAMPUS,,PARTTIME,18340.0,USD,2741
32353,TECHNOLOGY,Master In Electrical Computer Engineering,24.0,,English,ONLINE,,FULLTIME,18340.0,USD,2741
32354,TECHNOLOGY,Master In Electrical Computer Engineering,24.0,,English,ONLINE,,PARTTIME,18340.0,USD,2741
32355,TECHNOLOGY,Msc Cyber Security And Pen Testing,24.0,https://www.mdx.ac.ae/opendays,English,CAMPUS,,FULLTIME,70000.0, AED,499
32356,TECHNOLOGY,Msc Cyber Security And Pen Testing,24.0,https://www.mdx.ac.ae/opendays,English,CAMPUS,,PARTTIME,70000.0, AED,499
32357,TECHNOLOGY,Master Of Sciences In Engineering Applied Image And Signal Processing,16.0,,English,CAMPUS,,FULLTIME,363.0,EUR,1121
32358,TECHNOLOGY,Master In Mathematics For Information Technologies,24.0,,English,CAMPUS,,FULLTIME,5700.0,EGP,948
32359,TECHNOLOGY,Master In Power Engineering,24.0,,Russian,CAMPUS,,FULLTIME,324577.0,RUB,326
32360,TECHNOLOGY,Ms In Information Systems,16.0,,English,CAMPUS,,FULLTIME,49892.0,USD,2840
32361,TECHNOLOGY,Master Of Science In Cybercrime And Digital Investigation,24.0,,English,ONLINE,,FULLTIME,,,3710
32362,TECHNOLOGY,Master Of Science In Cyber Security And Privacy,,,English,CAMPUS,,,,,694
32363,TECHNOLOGY,Master Of Nanoscience Nanotechnology And Nanoengineering Leuven,24.0,http://www.kuleuven.be/onlineopendays,English,CAMPUS,,FULLTIME,,,148
32364,TECHNOLOGY,Master Of Nanoscience Nanotechnology And Nanoengineering Leuven,24.0,http://www.kuleuven.be/onlineopendays,English,CAMPUS,,PARTTIME,,,148
32365,TECHNOLOGY,Master In Robotics And Computer Engineering,24.0,,English,CAMPUS,,FULLTIME,5000.0,EUR,1012
32366,TECHNOLOGY,Micromasters Program In Information Systems Indiana University,9.0,https://www.awin1.com/cread.php?awinmid=6798&awinaffid=301267&clickref=&ued=https%3A%2F%2Fwww.edx.org%2Fmicromasters%2Fiux-information-systems,English,ONLINE,,FULLTIME,1350.0,USD,1119
32367,TECHNOLOGY,Micromasters Program In Information Systems Indiana University,9.0,https://www.awin1.com/cread.php?awinmid=6798&awinaffid=301267&clickref=&ued=https%3A%2F%2Fwww.edx.org%2Fmicromasters%2Fiux-information-systems,English,ONLINE,,PARTTIME,1350.0,USD,1119
32368,TECHNOLOGY,Master In Electrochemistry,,,Spanish (Mexican),CAMPUS,,,,,1634
32369,TECHNOLOGY,Ms In Cybersecurity,24.0,,English,CAMPUS,,FULLTIME,20960.0,USD,4319
32370,TECHNOLOGY,Ms In Cybersecurity,24.0,,English,CAMPUS,,PARTTIME,20960.0,USD,4319
32371,TECHNOLOGY,Msc In New Materials And Additive Technologies,24.0,,English,CAMPUS,,FULLTIME,305000.0,RUB,1208
32372,TECHNOLOGY,Ms In Public Interest Technology,,,English,CAMPUS,,,,,3720
32373,TECHNOLOGY,Master Of Science In Applied Technology,,,English,CAMPUS,,FULLTIME,10156.0,USD,3831
32374,TECHNOLOGY,Msc In Systems And Software Security,24.0,,,CAMPUS,,FULLTIME,,,4271
32375,TECHNOLOGY,Msc In Electronics Engineering,24.0,,English,CAMPUS,,FULLTIME,3898.0,EUR,2883
32376,TECHNOLOGY,Msc Enterprise Architecture Management Cmi,60.0,,English,ONLINE,,FULLTIME,9500.0,GBP,162
32377,TECHNOLOGY,Msc Enterprise Architecture Management Cmi,60.0,,English,ONLINE,,PARTTIME,9500.0,GBP,162
32378,TECHNOLOGY,Master Of Cybersecurity And Leadership Mcl,,,English,CAMPUS,,,19968.0,USD,1999
32379,TECHNOLOGY,Msc In Systems Information Technology,16.0,,English,CAMPUS,,FULLTIME,,,NULL
32380,TECHNOLOGY,Msc In Systems Information Technology,16.0,,French,CAMPUS,,FULLTIME,,,NULL
32381,TECHNOLOGY,Cyber Security And Forensics Msc,,https://www.westminster.ac.uk/cyber-security-and-forensics-msc?utm_source=keystone&utm_medium=directory&utm_campaign=2020_profiles_ks_dy_b1_dcdi_comp_cyber_security_forensics_msc,English,CAMPUS,,FULLTIME,13500.0,GBP,128
32382,TECHNOLOGY,Msc In Datadriven Management,,,English,CAMPUS,,FULLTIME,8200.0,GBP,3907
32383,TECHNOLOGY,Master Of Science In Urban Studies Cities,24.0,,English,CAMPUS,,FULLTIME,3000.0,EUR,558
32384,TECHNOLOGY,Master In Dependable Software Systems Desem,24.0,,English,CAMPUS,,FULLTIME,16000.0,EUR,1314
32385,TECHNOLOGY,Micromasters Program In Internet Of Things Iot Curtin University,9.0,https://www.awin1.com/cread.php?awinmid=6798&awinaffid=301267&clickref=&ued=https%3A%2F%2Fwww.edx.org%2Fmicromasters%2Fcurtinx-internet-of-things-iot,English,ONLINE,,FULLTIME,1165.0,USD,1119
32386,TECHNOLOGY,Micromasters Program In Internet Of Things Iot Curtin University,9.0,https://www.awin1.com/cread.php?awinmid=6798&awinaffid=301267&clickref=&ued=https%3A%2F%2Fwww.edx.org%2Fmicromasters%2Fcurtinx-internet-of-things-iot,English,ONLINE,,PARTTIME,1165.0,USD,1119
32387,TECHNOLOGY,Msc In Statistics For Smart Data,8.0,,English,CAMPUS,,FULLTIME,8000.0,EUR,4272
32388,TECHNOLOGY,Master In Computer Science And Engineering,,,,CAMPUS,,FULLTIME,,,2646
32389,TECHNOLOGY,Msc In Technology Management,,,English,CAMPUS,,,,,4206
32390,TECHNOLOGY,Master Of Nanotechnology Mnt,24.0,,Spanish,CAMPUS,,FULLTIME,38100.0,MXN,1312
32391,TECHNOLOGY,Master In Teaching Education And Training Professor Documentalist,24.0,,French,CAMPUS,,FULLTIME,,,2483
32392,TECHNOLOGY,Msc In Digital Marketing Data Science,18.0,,English,CAMPUS,,FULLTIME,27000.0,EUR,1423
32393,TECHNOLOGY,Msc In Computer Science Data Science,24.0,,English,CAMPUS,,FULLTIME,3000.0,EUR,NULL
32394,TECHNOLOGY,Master In Data Science,,,English,CAMPUS,,PARTTIME,7200.0,EUR,1156
32395,TECHNOLOGY,Master Of Science In Computer Science,36.0,,English,ONLINE,,FULLTIME,,,34
32396,TECHNOLOGY,Master Of Science In Information Management,24.0,,English,CAMPUS,,FULLTIME,35343.0,USD,220
32397,TECHNOLOGY,Master Of Science In Information Management,24.0,,English,CAMPUS,,PARTTIME,35343.0,USD,220
32398,TECHNOLOGY,Master Of Science In Information Management,24.0,,English,ONLINE,,FULLTIME,35343.0,USD,220
32399,TECHNOLOGY,Master Of Science In Information Management,24.0,,English,ONLINE,,PARTTIME,35343.0,USD,220
32400,TECHNOLOGY,Master In Data Science,,,English,CAMPUS,,FULLTIME,7500.0,EUR,1156
32401,TECHNOLOGY,Master In Information Technology Mit,16.0,,English,CAMPUS,,FULLTIME,,,684
32402,TECHNOLOGY,Master Of Science In Business Analytics,24.0,,English,CAMPUS,,FULLTIME,18276.0,USD,146
32403,TECHNOLOGY,Master Of Science In Business Analytics,24.0,,English,ONLINE,,FULLTIME,18276.0,USD,146
32404,TECHNOLOGY,Masters Degree In Telecommunication Technologies,,,Spanish,CAMPUS,,FULLTIME,,,1913
32405,TECHNOLOGY,Masters Degree In Telecommunication Technologies,,,Spanish,CAMPUS,,PARTTIME,,,1913
32406,TECHNOLOGY,Msc In Computer Science,16.0,,German,CAMPUS,,FULLTIME,,,2816
32407,TECHNOLOGY,Msc In Computer Science,16.0,,English,CAMPUS,,FULLTIME,,,2816
32408,TECHNOLOGY,Msc Electronics With Professional Internship,24.0,,English,CAMPUS,,FULLTIME,6140.0,GBP,254
32409,TECHNOLOGY,Msc In Nuclear Engineering Track In Nuclear Technologies For Medical Applications,24.0,,English,CAMPUS,,FULLTIME,24000.0,EUR,2644
32410,TECHNOLOGY,Msc In Nuclear Engineering Track In Nuclear Technologies For Medical Applications,24.0,,French,CAMPUS,,FULLTIME,24000.0,EUR,2644
32411,TECHNOLOGY,Master In Civil Engineering Building And Industry Construction,18.0,,English,CAMPUS,,FULLTIME,4000.0,EUR,655
32412,TECHNOLOGY,Ms In Computer Science,,,English,CAMPUS,,,,,2816
32413,TECHNOLOGY,Master In Information Technology And Ict Communication Management,,,Spanish (Colombia),CAMPUS,,,,,2785
32414,TECHNOLOGY,Master Of Science In Data Science,24.0,,English,CAMPUS,,FULLTIME,1563.0,USD,316
32415,TECHNOLOGY,Master Of Science In Data Science,24.0,,English,CAMPUS,,PARTTIME,1563.0,USD,316
32416,TECHNOLOGY,Master Of Computer Science,,,English,,,,,,490
32417,TECHNOLOGY,Micromasters Program In Statistics And Data Science Massachusetts Institute Of Technology,15.0,https://www.awin1.com/cread.php?awinmid=6798&awinaffid=301267&clickref=&ued=https%3A%2F%2Fwww.edx.org%2Fmicromasters%2Fmitx-statistics-and-data-science,English,ONLINE,,FULLTIME,1350.0,USD,1119
32418,TECHNOLOGY,Micromasters Program In Statistics And Data Science Massachusetts Institute Of Technology,15.0,https://www.awin1.com/cread.php?awinmid=6798&awinaffid=301267&clickref=&ued=https%3A%2F%2Fwww.edx.org%2Fmicromasters%2Fmitx-statistics-and-data-science,English,ONLINE,,PARTTIME,1350.0,USD,1119
32419,TECHNOLOGY,Msc In Design And Technology Futures,24.0,,English,CAMPUS,,FULLTIME,3600.0,EUR,1435
32420,TECHNOLOGY,Msc In Artificial Intelligence,24.0,,English,CAMPUS,,FULLTIME,2209.0,EUR,847
32421,TECHNOLOGY,Msc Cyber Security,,,English,CAMPUS,,PARTTIME,15500.0,EUR,173
32422,TECHNOLOGY,Master In Finance And Data Analytics Mfda,24.0,,English,CAMPUS,,FULLTIME,6000.0,EUR,1578
32423,TECHNOLOGY,Master Management In Big Data Management Ma,48.0,,English,ONLINE,,FULLTIME,583.0,EUR,179
32424,TECHNOLOGY,Master Management In Big Data Management Ma,48.0,,English,ONLINE,,PARTTIME,583.0,EUR,179
32425,TECHNOLOGY,Masters Degree Of Engineering Major In Internet Of Things And Smart Cities,24.0,,English,CAMPUS,,FULLTIME,12750.0,EUR,578
32426,TECHNOLOGY,Ms In Electronic Engineering,,,,,,,,,2883
32427,TECHNOLOGY,Web Technology And Software Development Master,,,Bulgarian,CAMPUS,,,,,NULL
32428,TECHNOLOGY,Ms In Information Systems Technology,,,English,,,,,,3209
32429,TECHNOLOGY,Mphil In Electronic And Computer Engineering Nanotechnology Concentration,48.0,,English,CAMPUS,,FULLTIME,42100.0,HKD,357
32430,TECHNOLOGY,Mphil In Electronic And Computer Engineering Nanotechnology Concentration,48.0,,English,CAMPUS,,PARTTIME,42100.0,HKD,357
32431,TECHNOLOGY,Ms Applied Computer Science,,,English,CAMPUS,,,,,NULL
32432,TECHNOLOGY,Master Information Technology Management Ma,48.0,,English,ONLINE,,FULLTIME,98.0,EUR,490
32433,TECHNOLOGY,Master Information Technology Management Ma,48.0,,English,ONLINE,,PARTTIME,98.0,EUR,490
32434,TECHNOLOGY,Master Of Science And Technology Policy,,,English,CAMPUS,,,,,3720
32435,TECHNOLOGY,Master Of Applied Data Analytics,,,English,CAMPUS,,,,,2931
32436,TECHNOLOGY,Msc In Big Data And Business Analytics,,,English,CAMPUS,,FULLTIME,20350.0,EUR,897
32437,TECHNOLOGY,Master In Computational Materials Science,24.0,,English,CAMPUS,,FULLTIME,255000.0,SEK,NULL
32438,TECHNOLOGY,Master In Technology And Safety In The High North,24.0,,English,CAMPUS,,FULLTIME,,,977
32439,TECHNOLOGY,Master In Software Engineering Of Distributed Systems,24.0,,English,CAMPUS,,FULLTIME,310000.0,SEK,594
32440,TECHNOLOGY,Meng Electrical Electronics Engineering,,,English,CAMPUS,,,,,1347
32441,TECHNOLOGY,Msc In Software Development,24.0,,,CAMPUS,,FULLTIME,,,693
32442,TECHNOLOGY,Ms In Information Systems Technology Data Science Analytics,,,English,CAMPUS,,,,,4254
32443,TECHNOLOGY,Master Of Science In Building Technology,24.0,,English,CAMPUS,,FULLTIME,15000.0,EUR,538
32444,TECHNOLOGY,Master Of Science In Cybersecurity Engineering,,,English,,,,,,316
32445,TECHNOLOGY,Ms In High Performance Computing Artificial Intelligence Mastre Spcialis Hpc Ai,,,English,CAMPUS,,FULLTIME,15000.0,EUR,4279
32446,TECHNOLOGY,Masters Degree In Electronic Engineering Mee,,,English,CAMPUS,,,,,586
32447,TECHNOLOGY,Master In Information Systems,24.0,,English,CAMPUS,,FULLTIME,1090.0,EUR,1963
32448,TECHNOLOGY,Masters Degree In Design And Management Of Technological Projects,18.0,,Spanish,ONLINE,,PARTTIME,,,387
32449,TECHNOLOGY,Master In Computational And Applied Mechanical Engineering,12.0,,Spanish,CAMPUS,,FULLTIME,2637.0,EUR,1395
32450,TECHNOLOGY,Msc Wireless Communication Systems,36.0,,English,CAMPUS,,FULLTIME,7390.0,GBP,2719
32451,TECHNOLOGY,Msc Wireless Communication Systems,36.0,,English,CAMPUS,,PARTTIME,7390.0,GBP,2719
32452,TECHNOLOGY,Master In Processbased Management With Integrated Information Systems Erp,8.0,,Spanish,CAMPUS,,FULLTIME,1786.0,EUR,1395
32453,TECHNOLOGY,Msc In Communicative Electronics,24.0,,English,CAMPUS,,FULLTIME,6000.0,EUR,1435
32454,TECHNOLOGY,Master Of Science In Electrical Computer Engineering,24.0,http://daytonabeach.erau.edu/college-engineering/electrical-computer-software-systems/labs/index.html,English,CAMPUS,,FULLTIME,1563.0,USD,1663
32455,TECHNOLOGY,Master Of Science In Electrical Computer Engineering,24.0,http://daytonabeach.erau.edu/college-engineering/electrical-computer-software-systems/labs/index.html,English,CAMPUS,,PARTTIME,1563.0,USD,1663
32456,TECHNOLOGY,Master Of Science In Data Analytics,24.0,,English,CAMPUS,,FULLTIME,905.0,USD,1626
32457,TECHNOLOGY,Master Of Science In Data Analytics,24.0,,English,CAMPUS,,PARTTIME,905.0,USD,1626
32458,TECHNOLOGY,Master Of Science In Data Analytics,24.0,,English,ONLINE,,FULLTIME,905.0,USD,1626
32459,TECHNOLOGY,Master Of Science In Data Analytics,24.0,,English,ONLINE,,PARTTIME,905.0,USD,1626
32460,TECHNOLOGY,Master In Computer And Telecommunication Systems Engineering,24.0,,English,CAMPUS,,FULLTIME,,,696
32461,TECHNOLOGY,Master In Applied Computer Science,,,English,CAMPUS,,,,,977
32462,TECHNOLOGY,Msc Social Computing,18.0,,English,CAMPUS,,FULLTIME,120000.0,CNY,479
32463,TECHNOLOGY,Master In Media Studies With A Specialisation In Digitalisation Surveillance Societies,,https://www.eur.nl/en/eshcc/master/digitalisation-surveillance-societies/study-programme,English,CAMPUS,,FULLTIME,2209.0,EUR,881
32464,TECHNOLOGY,Master Of Science In Computer Science,,,English,,,,,,34
32465,TECHNOLOGY,Msc In Software Engineering,,,English,CAMPUS,,FULLTIME,14750.0,EUR,1174
32466,TECHNOLOGY,Msc In Software Engineering,,,English,CAMPUS,,PARTTIME,14750.0,EUR,1174
32467,TECHNOLOGY,Msc In Digital Business And Innovation,,,English,CAMPUS,,FULLTIME,1084.0,EUR,461
