university_name,program_name,duration,language,program_url
University of Alberta,Master of Business Administration (Sustainability),20 months,English,http://www.mastersportal.eu/studies/64862/master-of-business-administration.html
University of Alberta,Master of Business Administration - Finance,20 months,English,http://www.mastersportal.eu/studies/64849/master-of-business-administration.html
University of Alberta,Masters of Business Administration (Public Policy and  Management Specialization),20 months,English,http://www.mastersportal.eu/studies/64860/masters-of-business-administration.html
University of Alberta,Measurement,24 months,English,http://www.mastersportal.eu/studies/104732/measurement-evaluation-and-cognition.html
University of Alberta,Occupational Therapy,24 months,English,http://www.mastersportal.eu/studies/106008/occupational-therapy.html
University of Alberta,Oncology,24 months,English,http://www.mastersportal.eu/studies/105066/oncology.html
University of Alberta,Painting,24 months,English,http://www.mastersportal.eu/studies/104178/painting.html
University of Alberta,Pathologists' Assistant,24 months,English,http://www.mastersportal.eu/studies/105014/pathologists-assistant.html
University of Alberta,Pharmacy and Pharmaceutical Sciences,24 months,English,http://www.mastersportal.eu/studies/105164/pharmacy-and-pharmaceutical-sciences.html
University of Alberta,Philosophy,24 months,English,http://www.mastersportal.eu/studies/104579/philosophy.html
University of Alberta,Rehabilitation Science,24 months,English,http://www.mastersportal.eu/studies/106020/rehabilitation-science.html
University of Alberta,School & Clinical Child Psychology,24 months,English,http://www.mastersportal.eu/studies/104738/school-clinical-child-psychology.html
University of Alberta,School Counseling,24 months,English,http://www.mastersportal.eu/studies/104762/school-counselling.html
